asv_key,kingdom,phylum,class,order,family,genus,species,accession,name,unique_name,query_length,align_length,pident,nident,score,length_ratio
asv_718451,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Faecalimonas,Faecalimonas_umbilicata,NR_156907.1,Faecalimonas_umbilicata;326;94.785,Faecalimonas_umbilicata,331,326,94.785,309,274,1.01534
asv_718454,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_hydrogenotrophica,NR_026314.1,Blautia_hydrogenotrophica;332;98.494,Blautia_hydrogenotrophica,331,332,98.494,327,316,0.996988
asv_718462,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium_pacaense,NR_147396.1,Lachnoclostridium_pacaense;328;89.939,Lachnoclostridium_pacaense,333,328,89.939,295,227,1.01524
asv_718465,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Butyricicoccus,Butyricicoccus_pullicaecorum,NR_044490.1,Butyricicoccus_pullicaecorum;327;93.884,Butyricicoccus_pullicaecorum,331,327,93.884,307,265,1.01223
asv_718474,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_lactaris,NR_027579.1,Ruminococcus_lactaris;331;97.885,Ruminococcus_lactaris,331,331,97.885,324,310,1
asv_718476,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_caecimuris,NR_144607.1,Blautia_caecimuris;332;94.277,Blautia_caecimuris,328,332,94.277,313,273,0.987952
asv_718479,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_marasmi,NR_147395.1,Blautia_hominis;Blautia_marasmi;331;98.489,Blautia_marasmi,331,331,98.489,326,316,1
asv_718484,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,[Clostridium]_xylanolyticum,NR_037068.1,[Clostridium]_xylanolyticum;331;97.281,[Clostridium]_xylanolyticum,331,331,97.281,322,305,1
asv_718492,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Butyricicoccus,Butyricicoccus_pullicaecorum,NR_044490.1,Butyricicoccus_pullicaecorum;332;98.795,Butyricicoccus_pullicaecorum,332,332,98.795,328,320,1
asv_718501,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,Dorea_longicatena,NR_028883.1,Dorea_longicatena;332;95.783,Dorea_longicatena,331,332,95.783,318,289,0.996988
asv_718513,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_lactaris,NR_027579.1,Ruminococcus_lactaris;333;96.096,Ruminococcus_lactaris,331,333,96.096,320,292,0.993994
asv_718556,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,[Ruminococcus]_torques,NR_036777.1,[Ruminococcus]_torques;314;96.497,[Ruminococcus]_torques,331,314,96.497,303,285,1.05414
asv_718558,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Kineothrix,Kineothrix_alysoides,NR_156078.1,Kineothrix_alysoides;328;93.293,Kineothrix_alysoides,331,328,93.293,306,259,1.00915
asv_718563,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium_tertium,NR_037086.1,Clostridium_tertium;329;94.529,Clostridium_tertium,331,329,94.529,311,272,1.00608
asv_718589,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_acidophilus,NR_043182.1,Lactobacillus_acidophilus;Lactobacillus_crispatus;332;99.699,Lactobacillus_acidophilus,332,332,99.699,331,329,1
asv_718594,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,[Clostridium]_xylanolyticum,NR_037068.1,[Clostridium]_algidixylanolyticum;[Clostridium]_xylanolyticum;244;97.131,[Clostridium]_xylanolyticum,331,244,97.131,237,223,1.35656
asv_718595,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum_hallii,NR_118673.1,[Eubacterium]_hallii;330;93.939,[Eubacterium]_hallii,331,330,93.939,310,275,1.00303
asv_718599,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_luti,NR_114315.1,Blautia_luti;331;96.677,Blautia_luti,331,331,96.677,320,299,1
asv_718600,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_gasseri,NR_041920.1,Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_taiwanensis;332;94.277,Lactobacillus_gasseri,324,332,94.277,313,271,0.975904
asv_718611,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Intestinibacter,Intestinibacter_bartlettii,NR_027573.1,Intestinibacter_bartlettii;330;95.152,Intestinibacter_bartlettii,330,330,95.152,314,281,1
asv_718613,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_hydrogenotrophica,NR_026314.1,Blautia_hydrogenotrophica;332;96.386,Blautia_hydrogenotrophica,331,332,96.386,320,295,0.996988
asv_718627,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Intestinibacter,Intestinibacter_bartlettii,NR_027573.1,Intestinibacter_bartlettii;330;94.848,Intestinibacter_bartlettii,330,330,94.848,313,278,1
asv_718629,Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Hungateiclostridium,Hungateiclostridium_thermocellum,NR_074629.1,Hungateiclostridium_clariflavum;Hungateiclostridium_thermocellum;331;92.749,Hungateiclostridium_thermocellum,332,331,92.749,307,259,1.00302
asv_718635,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Butyricicoccus,Butyricicoccus_pullicaecorum,NR_044490.1,Butyricicoccus_pullicaecorum;335;92.239,Butyricicoccus_pullicaecorum,332,335,92.239,309,254,0.991045
asv_718645,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Papillibacter,Papillibacter_cinnamivorans,NR_025025.1,Papillibacter_cinnamivorans;331;92.749,Papillibacter_cinnamivorans,332,331,92.749,307,259,1.00302
asv_718652,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_luti,NR_041960.1,Blautia_luti;329;94.529,Blautia_luti,331,329,94.529,311,275,1.00608
asv_718660,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_hydrogenotrophica,NR_026314.1,Blautia_hydrogenotrophica;330;91.515,Blautia_hydrogenotrophica,333,330,91.515,302,242,1.00909
asv_718669,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_obeum,NR_118692.1,Blautia_obeum;Blautia_stercoris;331;96.375,Blautia_obeum,331,331,96.375,319,295,1
asv_718679,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_marasmi,NR_147395.1,Blautia_hominis;Blautia_marasmi;331;97.281,Blautia_marasmi,331,331,97.281,322,304,1
asv_718684,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter_saccharivorans,NR_114326.1,Fusicatenibacter_saccharivorans;331;96.979,Fusicatenibacter_saccharivorans,331,331,96.979,321,301,1
asv_718686,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella_sinensis,NR_042840.1,Eggerthella_sinensis;333;93.694,Eggerthella_sinensis,332,333,93.694,312,268,0.996997
asv_718687,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_lactaris,NR_027579.1,Ruminococcus_lactaris;331;97.583,Ruminococcus_lactaris,331,331,97.583,323,307,1
asv_718709,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,[Clostridium]_algidixylanolyticum,NR_028726.1,[Clostridium]_algidixylanolyticum;331;96.375,[Clostridium]_algidixylanolyticum,331,331,96.375,319,295,1
asv_718711,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_lactaris,NR_027579.1,Ruminococcus_lactaris;329;91.489,Ruminococcus_lactaris,333,329,91.489,301,242,1.01216
asv_718713,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_hydrogenotrophica,NR_026314.1,Blautia_hydrogenotrophica;332;97.59,Blautia_hydrogenotrophica,331,332,97.59,324,307,0.996988
asv_718716,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Butyricicoccus,Butyricicoccus_pullicaecorum,NR_044490.1,Butyricicoccus_pullicaecorum;327;94.19,Butyricicoccus_pullicaecorum,331,327,94.19,308,268,1.01223
asv_718722,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,Romboutsia_timonensis,NR_144740.1,Romboutsia_timonensis;329;92.705,Romboutsia_timonensis,330,329,92.705,305,256,1.00304
asv_718729,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_lactaris,NR_027579.1,Ruminococcus_lactaris;327;94.19,Ruminococcus_lactaris,332,327,94.19,308,268,1.01529
asv_718732,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_gasseri,NR_041920.1,Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_taiwanensis;326;92.945,Lactobacillus_gasseri,331,326,92.945,303,256,1.01534
asv_718737,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium_prausnitzii,NR_028961.1,Faecalibacterium_prausnitzii;Gemmiger_formicilis;325;90.154,Faecalibacterium_prausnitzii,328,325,90.154,293,227,1.00923
asv_718746,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,[Ruminococcus]_torques,NR_036777.1,[Ruminococcus]_torques;331;95.468,[Ruminococcus]_torques,331,331,95.468,316,290,1
asv_718754,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium_prausnitzii,NR_028961.1,Faecalibacterium_prausnitzii;Gemmiger_formicilis;325;89.846,Faecalibacterium_prausnitzii,328,325,89.846,292,224,1.00923
asv_718755,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Gemmiger,Gemmiger_formicilis,NR_104846.1,Gemmiger_formicilis;325;91.385,Gemmiger_formicilis,328,325,91.385,297,239,1.00923
asv_718762,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium_aggregans,NR_024926.1,Eubacterium_aggregans;331;94.26,Eubacterium_aggregans,331,331,94.26,312,270,1
asv_718763,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_lactaris,NR_027579.1,Ruminococcus_lactaris;331;95.468,Ruminococcus_lactaris,330,331,95.468,316,285,0.996979
asv_718764,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_lactaris,NR_027579.1,Ruminococcus_lactaris;327;91.131,Ruminococcus_lactaris,331,327,91.131,298,238,1.01223
asv_718778,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Intestinibacillus,Intestinibacillus_massiliensis,NR_147371.1,Intestinibacillus_massiliensis;327;93.578,Intestinibacillus_massiliensis,331,327,93.578,306,262,1.01223
asv_718796,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_rogosae,NR_104836.1,Lactobacillus_rogosae;333;96.096,Lactobacillus_rogosae,332,333,96.096,320,293,0.996997
asv_718798,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Butyricicoccus,Butyricicoccus_pullicaecorum,NR_044490.1,Butyricicoccus_pullicaecorum;319;93.73,Butyricicoccus_pullicaecorum,332,319,93.73,299,258,1.04075
asv_718817,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,Dorea_formicigenerans,NR_044645.2,Dorea_formicigenerans;331;96.677,Dorea_formicigenerans,331,331,96.677,320,299,1
asv_718819,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum_hallii,NR_118673.1,[Eubacterium]_hallii;316;94.62,[Eubacterium]_hallii,331,316,94.62,299,269,1.04747
asv_718820,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_lactaris,NR_027579.1,Ruminococcus_lactaris;327;94.19,Ruminococcus_lactaris,331,327,94.19,308,268,1.01223
asv_718844,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Faecalimonas,Faecalimonas_umbilicata,NR_156907.1,Faecalimonas_umbilicata;331;98.792,Faecalimonas_umbilicata,331,331,98.792,327,319,1
asv_718850,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_hydrogenotrophica,NR_026314.1,Blautia_hydrogenotrophica;332;93.976,Blautia_hydrogenotrophica,328,332,93.976,312,270,0.987952
asv_718874,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,Holdemanella_biformis,NR_044731.2,Holdemanella_biformis;322;94.41,Holdemanella_biformis,328,322,94.41,304,267,1.01863
asv_718877,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_stercoris,NR_117867.1,Blautia_stercoris;325;92.923,Blautia_stercoris,324,325,92.923,302,252,0.996923
asv_718888,Bacteria,Firmicutes,Clostridia,Clostridiales,Gracilibacteraceae,Gracilibacter,Gracilibacter_thermotolerans,NR_115690.1,Gracilibacter_thermotolerans;315;93.651,Gracilibacter_thermotolerans,332,315,93.651,295,255,1.05397
asv_718894,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_lactaris,NR_027579.1,Ruminococcus_lactaris;327;94.495,Ruminococcus_lactaris,331,327,94.495,309,272,1.01223
asv_718899,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Faecalimonas,Faecalimonas_umbilicata,NR_156907.1,Faecalimonas_umbilicata;333;96.396,Faecalimonas_umbilicata,331,333,96.396,321,295,0.993994
asv_718905,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Merdimonas,Merdimonas_faecis,NR_157642.1,Merdimonas_faecis;331;95.77,Merdimonas_faecis,331,331,95.77,317,289,1
asv_718906,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Intestinibacillus,Intestinibacillus_massiliensis,NR_147371.1,Intestinibacillus_massiliensis;326;93.558,Intestinibacillus_massiliensis,330,326,93.558,305,262,1.01227
asv_718929,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Faecalimonas,Faecalimonas_umbilicata,NR_156907.1,Faecalimonas_umbilicata;331;98.187,Faecalimonas_umbilicata,331,331,98.187,325,313,1
asv_718939,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_luti,NR_114315.1,Blautia_luti;331;99.396,Blautia_luti,331,331,99.396,329,326,1
asv_718988,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Butyricicoccus,Butyricicoccus_pullicaecorum,NR_044490.1,Butyricicoccus_pullicaecorum;328;92.988,Butyricicoccus_pullicaecorum,333,328,92.988,305,258,1.01524
asv_719007,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecium,NR_113903.1,Enterococcus_durans;Enterococcus_faecium;Enterococcus_hirae;Enterococcus_lactis;Enterococcus_mundtii;Enterococcus_ratti;336;91.071,Enterococcus_faecium,331,336,91.071,306,242,0.985119
asv_719011,Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Ruminiclostridium,Ruminiclostridium_josui,NR_112037.1,Ruminiclostridium_cellulolyticum;Ruminiclostridium_hungatei;Ruminiclostridium_josui;329;92.401,Ruminiclostridium_josui,332,329,92.401,304,254,1.00912
asv_719146,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,[Clostridium]_aldenense,NR_043680.1,[Clostridium]_aldenense;331;98.489,[Clostridium]_aldenense,331,331,98.489,326,316,1
asv_719014,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,[Clostridium]_glycyrrhizinilyticum,NR_112553.1,[Clostridium]_glycyrrhizinilyticum;331;96.375,[Clostridium]_glycyrrhizinilyticum,331,331,96.375,319,295,1
asv_719028,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus_coxii,NR_117556.1,Peptoniphilus_coxii;330;93.333,Peptoniphilus_coxii,330,330,93.333,308,262,1
asv_719029,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,Gardnerella_vaginalis,NR_118377.1,Gardnerella_vaginalis;333;99.7,Gardnerella_vaginalis,333,333,99.7,332,330,1
asv_719034,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,[Clostridium]_algidixylanolyticum,NR_028726.1,Bacteroides_xylanolyticus;Coprococcus_comes;Lachnoclostridium_pacaense;[Clostridium]_algidixylanolyticum;329;89.058,[Clostridium]_algidixylanolyticum,333,329,89.058,293,218,1.01216
asv_719055,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum_hallii,NR_118673.1,[Eubacterium]_hallii;330;93.636,[Eubacterium]_hallii,331,330,93.636,309,272,1.00303
asv_719071,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia_coli,NR_112558.1,Brenneria_alni;Escherichia_coli;Escherichia_fergusonii;Shigella_boydii;Shigella_flexneri;Shigella_sonnei;314;99.682,Escherichia_coli,331,314,99.682,313,311,1.05414
asv_719072,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Franconibacter,Franconibacter_helveticus,NR_104980.1,Franconibacter_helveticus;Pantoea_beijingensis;314;92.357,Franconibacter_helveticus,331,314,92.357,290,242,1.05414
asv_719073,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella_lenta,NR_074377.1,Blautia_luti;Eggerthella_lenta;326;88.65,Eggerthella_lenta,329,326,88.65,289,217,1.0092
asv_719075,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Faecalimonas,Faecalimonas_umbilicata,NR_156907.1,Faecalimonas_umbilicata;325;94.462,Faecalimonas_umbilicata,329,325,94.462,307,270,1.01231
asv_719080,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum_hallii,NR_118673.1,[Eubacterium]_hallii;317;92.744,[Eubacterium]_hallii,331,317,92.744,294,251,1.04416
asv_719092,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Longibaculum,Longibaculum_muris,NR_144615.1,Longibaculum_muris;245;97.143,Longibaculum_muris,328,245,97.143,238,222,1.33878
asv_719105,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Absiella,Absiella_dolichum,NR_044647.2,Absiella_dolichum;323;97.833,Absiella_dolichum,323,323,97.833,316,302,1
asv_719108,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_lactaris,NR_027579.1,Ruminococcus_lactaris;333;93.994,Ruminococcus_lactaris,331,333,93.994,313,271,0.993994
asv_719119,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia_coli,NR_112558.1,Brenneria_alni;Escherichia_coli;Escherichia_fergusonii;Shigella_boydii;Shigella_flexneri;Shigella_sonnei;314;97.771,Escherichia_coli,331,314,97.771,307,293,1.05414
asv_719121,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium_limosum,NR_113248.1,Eubacterium_callanderi;Eubacterium_limosum;332;93.675,Eubacterium_limosum,331,332,93.675,311,265,0.996988
asv_719122,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_aureus,NR_036828.1,Staphylococcus_aureus;Staphylococcus_auricularis;Staphylococcus_capitis;Staphylococcus_caprae;Staphylococcus_epidermidis;Staphylococcus_haemolyticus;Staphylococcus_hominis;Staphylococcus_lugdunensis;Staphylococcus_pasteuri;Staphylococcus_petrasii;Staphylococcus_saccharolyticus;Staphylococcus_simiae;Staphylococcus_warneri;333;93.093,Staphylococcus_aureus,331,333,93.093,310,263,0.993994
asv_719128,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Butyricicoccus,Butyricicoccus_pullicaecorum,NR_044490.1,Butyricicoccus_pullicaecorum;326;93.558,Butyricicoccus_pullicaecorum,330,326,93.558,305,262,1.01227
asv_719141,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_stercoris,NR_117867.1,Blautia_stercoris;331;90.634,Blautia_stercoris,328,331,90.634,300,236,0.990937
asv_719143,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_hydrogenotrophica,NR_026314.1,Blautia_hydrogenotrophica;332;96.386,Blautia_hydrogenotrophica,331,332,96.386,320,295,0.996988
asv_719144,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium_limosum,NR_113248.1,Eubacterium_callanderi;Eubacterium_limosum;323;94.737,Eubacterium_limosum,324,323,94.737,306,272,1.0031
asv_719145,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Intestinibacillus,Intestinibacillus_massiliensis,NR_147371.1,Intestinibacillus_massiliensis;328;92.988,Intestinibacillus_massiliensis,333,328,92.988,305,258,1.01524
asv_719160,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_lactaris,NR_027579.1,Ruminococcus_lactaris;327;93.884,Ruminococcus_lactaris,332,327,93.884,307,265,1.01529
asv_719187,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella,Eisenbergiella_tayi,NR_118643.1,Eisenbergiella_massiliensis;Eisenbergiella_tayi;332;94.578,Eisenbergiella_tayi,332,332,94.578,314,278,1
asv_719188,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_luti,NR_041960.1,Blautia_luti;332;97.59,Blautia_luti,331,332,97.59,324,311,0.996988
asv_719207,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Longibaculum,Longibaculum_muris,NR_144615.1,Longibaculum_muris;328;96.037,Longibaculum_muris,327,328,96.037,315,288,0.996951
asv_719213,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,Monoglobus,Monoglobus_pectinilyticus,NR_159227.1,Monoglobus_pectinilyticus;330;93.333,Monoglobus_pectinilyticus,332,330,93.333,308,262,1.00606
asv_719214,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_lactaris,NR_027579.1,Ruminococcus_lactaris;331;93.051,Ruminococcus_lactaris,330,331,93.051,308,261,0.996979
