asv_key,sampleid,count,count_relative
asv_2,1362D,4479,0.04862505835224127
asv_27,1362D,11,1.1941854027118864e-4
asv_90,1362D,372,0.00403851790735292
asv_3319,1362D,763,0.00828330420244699
asv_121,1362D,1049,0.0113881862494979
asv_7,1362D,6116,0.06639670839078089
asv_110,1362D,562,0.00610120178476436
asv_191,1362D,789,0.00856556620672435
asv_99,1362D,574,0.00623147655596929
asv_1378,1362D,1727,0.01874871082257661
asv_34,1362D,6,6.513738560246654e-5
asv_22,1362D,1176,0.01276692757808344
asv_322,1362D,111,0.00120504163364563
asv_43,1362D,1049,0.0113881862494979
asv_528,1362D,19,2.0626838774114403e-4
asv_610,1362D,18,1.954121568073996e-4
asv_2581,1362D,302,0.00327858174199081
asv_56,1362D,4,4.342492373497769e-5
asv_338,1362D,31,3.365431589460771e-4
asv_103595,1362D,450,0.00488530392018499
asv_4612,1362D,3,3.256869280123327e-5
asv_359,1362D,318,0.00345228143693072
asv_55619,1362D,274,0.00297460727584597
asv_587,1362D,9,9.77060784036998e-5
asv_545,1362D,4,4.342492373497769e-5
asv_11,1362D,1167,0.01266922149967974
asv_3,1362D,36,3.908243136147992e-4
asv_3752,1362D,490,0.00531955315753476
asv_1349,1362D,195,0.00211696503208016
asv_675,1362D,451,0.00489616015111873
asv_42960,1362D,250,0.0027140577334361
asv_516,1362D,67,7.273674725608763e-4
asv_615,1362D,401,0.00435334860443151
asv_605,1362D,2,2.1712461867488846e-5
asv_4415,1362D,3,3.256869280123327e-5
asv_3597,1362D,282,0.00306145712331592
asv_2787,1362D,147,0.00159586594726043
asv_62,1362D,5421,0.05885162789182852
asv_5506,1362D,6,6.513738560246654e-5
asv_103714,1362D,4,4.342492373497769e-5
asv_190,1362D,9733,0.10566369567813448
asv_703,1362D,242,0.00262720788596615
asv_8826,1362D,53,5.753802394884544e-4
asv_1636,1362D,236,0.00256207050036368
asv_50,1362D,7072,0.07677526516344056
asv_103731,1362D,8,8.684984746995539e-5
asv_103734,1362D,193,0.00209525257021267
asv_4,1362D,930,0.01009629476838231
asv_32,1362D,1390,0.01509016099790474
asv_103751,1362D,52,5.6452400855471e-4
asv_66098,1362D,171,0.00185641548967029
asv_188,1362D,65,7.056550106933875e-4
asv_88,1362D,5185,0.05628955739146483
asv_2400,1362D,33,3.5825562081356595e-4
asv_57256,1362D,7,7.599361653621096e-5
asv_100,1362D,47,5.102428538859879e-4
asv_47,1362D,99,0.00107476686244069
asv_1665,1362D,77,8.359297818983205e-4
asv_28443,1362D,3,3.256869280123327e-5
asv_208,1362D,6525,0.07083690684268236
asv_2738,1362D,1,1.0856230933744423e-5
asv_84228,1362D,24,2.6054954240986616e-4
asv_730,1362D,2,2.1712461867488846e-5
asv_103832,1362D,37,4.016805445485437e-4
asv_29,1362D,6096,0.066179583772106
asv_1,1362D,25,2.7140577334361057e-4
asv_14,1362D,6094,0.06615787131023851
asv_650,1362D,86,9.336358603020204e-4
asv_321,1362D,394,0.0042773549878953
asv_1867,1362D,37,4.016805445485437e-4
asv_2506,1362D,51,5.536677776209655e-4
asv_355,1362D,6,6.513738560246654e-5
asv_9956,1362D,3,3.256869280123327e-5
asv_112,1362D,20,2.171246186748885e-4
asv_36,1362D,3,3.256869280123327e-5
asv_105,1362D,4409,0.04786512218687916
asv_249,1362D,35,3.799680826810548e-4
asv_21,1362D,68,7.382237034946207e-4
asv_1444,1362D,20,2.171246186748885e-4
asv_324,1362D,3,3.256869280123327e-5
asv_37,1362D,16,1.7369969493991077e-4
asv_237,1362D,108,0.00117247294084439
asv_1818,1362D,10,1.0856230933744425e-4
asv_25,1362D,1175,0.01275607134714969
asv_1475,1362D,487,0.00528698446473353
asv_98,1362D,216,0.00234494588168879
asv_4990,1362D,13,1.411310021386775e-4
asv_1096,1362D,3572,0.03877845689533508
asv_131,1362D,1458,0.01582838470139936
asv_35,1362D,2935,0.03186303779053988
asv_869,1362D,10,1.0856230933744425e-4
asv_6002,1362D,15,1.628434640061663e-4
asv_69,1362D,1985,0.02154961840348267
asv_17183,1362D,19,2.0626838774114403e-4
asv_29871,1362D,5,5.428115466872211e-5
asv_282,1362D,58,6.296613941571765e-4
asv_104262,1362D,10,1.0856230933744425e-4
asv_5084,1362D,31,3.365431589460771e-4
asv_101,1362D,588,0.00638346378904172
asv_267,1362D,690,0.00749079934428365
asv_74777,1362D,5,5.428115466872211e-5
asv_148,1362D,34,3.691118517473104e-4
asv_2,1362E,5494,0.07653729347190104
asv_27,1362E,8,1.114485525619236e-4
asv_90,1362E,222,0.00309269733359338
asv_3319,1362E,876,0.01220361650553063
asv_177,1362E,5,6.965534535120225e-5
asv_121,1362E,619,0.00862333175447883
asv_7,1362E,2181,0.03038366164219442
asv_110,1362E,538,0.00749491515978936
asv_191,1362E,630,0.00877657351425148
asv_99,1362E,1215,0.01692624892034214
asv_1378,1362E,1001,0.01394500013931069
asv_34,1362E,11,1.5324175977264495e-4
asv_22,1362E,715,0.00996071438522192
asv_322,1362E,80,0.00111448552561923
asv_43,1362E,1237,0.01723273243988743
asv_528,1362E,15,2.0896603605360676e-4
asv_610,1362E,16,2.228971051238472e-4
asv_2581,1362E,258,0.00359421582012203
asv_56,1362E,6,8.35864144214427e-5
asv_338,1362E,29,4.0400100303697304e-4
asv_103595,1362E,387,0.00539132373018305
asv_4612,1362E,3,4.179320721072135e-5
asv_639,1362E,64,8.915884204953889e-4
asv_359,1362E,188,0.0026190409852052
asv_55619,1362E,328,0.00456939065503886
asv_587,1362E,18,2.507592432643281e-4
asv_545,1362E,7,9.751748349168315e-5
asv_11,1362E,1053,0.01466941573096319
asv_677,1362E,9,1.2537962163216405e-4
asv_3,1362E,41,5.711738318798584e-4
asv_63,1362E,5,6.965534535120225e-5
asv_3752,1362E,255,0.00355242261291131
asv_1349,1362E,168,0.00234041960380039
asv_675,1362E,260,0.00362207795826251
asv_42960,1362E,216,0.00300911091917193
asv_516,1362E,33,4.597252793179349e-4
asv_615,1362E,243,0.00338524978406842
asv_605,1362E,5,6.965534535120225e-5
asv_20774,1362E,12,1.671728288428854e-4
asv_1302,1362E,4,5.57242762809618e-5
asv_4415,1362E,8,1.114485525619236e-4
asv_3597,1362E,202,0.00281407595218857
asv_2787,1362E,83,0.00115627873282995
asv_62,1362E,4600,0.06408291772310606
asv_5506,1362E,5,6.965534535120225e-5
asv_103714,1362E,1,1.393106907024045e-5
asv_190,1362E,4577,0.06376250313449054
asv_703,1362E,152,0.00211752249867654
asv_8826,1362E,94,0.0013095204926026
asv_1636,1362E,119,0.00165779721935861
asv_50,1362E,6302,0.08779359728065532
asv_3317,1362E,3,4.179320721072135e-5
asv_103734,1362E,136,0.0018946253935527
asv_171,1362E,11,1.5324175977264495e-4
asv_4,1362E,1240,0.01727452564709816
asv_32,1362E,1231,0.01714914602546599
asv_1776,1362E,10,1.393106907024045e-4
asv_103751,1362E,95,0.00132345156167284
asv_66098,1362E,115,0.00160207294307765
asv_88,1362E,3417,0.04760246301301162
asv_2400,1362E,35,4.8758741745841576e-4
asv_614,1362E,3,4.179320721072135e-5
asv_57256,1362E,7,9.751748349168315e-5
asv_100,1362E,33,4.597252793179349e-4
asv_47,1362E,71,9.89105903987072e-4
asv_775,1362E,1,1.393106907024045e-5
asv_1337,1362E,8,1.114485525619236e-4
asv_1665,1362E,113,0.00157421080493717
asv_60,1362E,3,4.179320721072135e-5
asv_208,1362E,5871,0.08178930651138168
asv_84228,1362E,20,2.78621381404809e-4
asv_730,1362E,4,5.57242762809618e-5
asv_103832,1362E,64,8.915884204953889e-4
asv_29,1362E,5202,0.07246942130339082
asv_1,1362E,40,5.57242762809618e-4
asv_14,1362E,4022,0.05603075980050709
asv_650,1362E,38,5.293806246691371e-4
asv_321,1362E,358,0.00498732272714608
asv_1867,1362E,22,3.064835195452899e-4
asv_2506,1362E,39,5.433116937393776e-4
asv_9956,1362E,2,2.78621381404809e-5
asv_105,1362E,2708,0.03772533504221113
asv_27380,1362E,5,6.965534535120225e-5
asv_52376,1362E,1,1.393106907024045e-5
asv_249,1362E,69,9.612437658465912e-4
asv_21,1362E,58,8.080020060739461e-4
asv_1444,1362E,17,2.368281741940877e-4
asv_37,1362E,37,5.154495555988966e-4
asv_2674,1362E,9,1.2537962163216405e-4
asv_237,1362E,125,0.00174138363378005
asv_1818,1362E,9,1.2537962163216405e-4
asv_25,1362E,750,0.01044830180268033
asv_1475,1362E,304,0.00423504499735309
asv_104059,1362E,33,4.597252793179349e-4
asv_98,1362E,183,0.002549385639854
asv_4990,1362E,14,1.950349669833663e-4
asv_1096,1362E,2165,0.03016076453707057
asv_131,1362E,1335,0.018597977208771
asv_35,1362E,1587,0.02210860661447159
asv_69,1362E,1848,0.02574461564180435
asv_370,1362E,6,8.35864144214427e-5
asv_282,1362E,39,5.433116937393776e-4
asv_735,1362E,6,8.35864144214427e-5
asv_12257,1362E,8,1.114485525619236e-4
asv_5084,1362E,24,3.343456576857708e-4
asv_15319,1362E,6,8.35864144214427e-5
asv_101,1362E,3019,0.04205789752305592
asv_267,1362E,564,0.00785712295561561
asv_2985,1362E,4,5.57242762809618e-5
asv_26565,1362E,1,1.393106907024045e-5
asv_66572,1362E,1,1.393106907024045e-5
asv_148,1362E,35,4.8758741745841576e-4
asv_2,1362F,1052,0.01454404689487363
asv_27,1362F,44,6.083061438920533e-4
asv_90,1362F,309,0.00427196814687828
asv_3319,1362F,385,0.00532267875905546
asv_121,1362F,676,0.00934579439252336
asv_7,1362F,1374,0.01899574185699275
asv_110,1362F,264,0.00364983686335232
asv_191,1362F,887,0.01226289885527843
asv_10721,1362F,90,0.00124426256705192
asv_99,1362F,209,0.00288945418348725
asv_1378,1362F,32,4.4240446828512967e-4
asv_22,1362F,403,0.00557153127246585
asv_322,1362F,61,8.433335176685284e-4
asv_43,1362F,715,0.00988497483824586
asv_66,1362F,694,0.00959464690593375
asv_173,1362F,23,3.1797821157993696e-4
asv_610,1362F,670,0.0092628435547199
asv_2581,1362F,236,0.00326273295360283
asv_56,1362F,30,4.1475418901730905e-4
asv_338,1362F,181,0.00250235027373776
asv_160,1362F,112,0.00154841563899795
asv_103595,1362F,643,0.00888956478460432
asv_1662,1362F,63,8.70983796936349e-4
asv_245,1362F,73,0.00100923519327545
asv_253,1362F,975,0.01347951114306254
asv_1076,1362F,15,2.0737709450865453e-4
asv_7358,1362F,10,1.3825139633910302e-4
asv_54,1362F,84,0.00116131172924846
asv_226,1362F,201,0.00277885306641597
asv_359,1362F,314,0.00434109384504783
asv_55619,1362F,135,0.00186639385057789
asv_87,1362F,624,0.00862688713156002
asv_545,1362F,9,1.244262567051927e-4
asv_165,1362F,81,0.00111983631034673
asv_11,1362F,1844,0.0254935574849306
asv_677,1362F,382,0.00528120334015373
asv_7028,1362F,20,2.7650279267820604e-4
asv_3,1362F,6339,0.0876375601393574
asv_3752,1362F,59,8.156832384007078e-4
asv_1349,1362F,237,0.00327655809323674
asv_675,1362F,67,9.262843554719904e-4
asv_1396,1362F,519,0.00717524746999944
asv_42960,1362F,195,0.0026959022286125
asv_615,1362F,67,9.262843554719904e-4
asv_3794,1362F,1,1.3825139633910302e-5
asv_605,1362F,4,5.530055853564121e-5
asv_1907,1362F,55,7.603826798650667e-4
asv_1302,1362F,3,4.147541890173091e-5
asv_262,1362F,47,6.497815627937842e-4
asv_261,1362F,98,0.0013548636841232
asv_4415,1362F,26,3.594536304816679e-4
asv_3597,1362F,33,4.5622960791904e-4
asv_159,1362F,60,8.295083780346181e-4
asv_53,1362F,5,6.912569816955151e-5
asv_696,1362F,285,0.00394016479566443
asv_103695,1362F,477,0.00659459160537521
asv_2787,1362F,200,0.00276502792678206
asv_62,1362F,2262,0.0312724658519051
asv_3914,1362F,40,5.530055853564121e-4
asv_5506,1362F,2,2.7650279267820604e-5
asv_190,1362F,567,0.00783885417242714
asv_145,1362F,316,0.00436874412431565
asv_8826,1362F,228,0.00315213183653154
asv_50,1362F,3878,0.05361389150030415
asv_3317,1362F,2,2.7650279267820604e-5
asv_2639,1362F,34,4.700547475529503e-4
asv_171,1362F,405,0.00559918155173367
asv_2382,1362F,118,0.00163136647680141
asv_307,1362F,315,0.00435491898468174
asv_1206,1362F,35,4.838798871868606e-4
asv_122,1362F,14,1.9355195487474425e-4
asv_6031,1362F,306,0.00423049272797655
asv_2462,1362F,228,0.00315213183653154
asv_4,1362F,353,0.00488027429077033
asv_32,1362F,2322,0.03210197422993972
asv_111,1362F,234,0.00323508267433501
asv_1776,1362F,5,6.912569816955151e-5
asv_103751,1362F,4,5.530055853564121e-5
asv_188,1362F,99,0.00136868882375711
asv_5231,1362F,22,3.0415307194602665e-4
asv_88,1362F,3136,0.04335563789194271
asv_2400,1362F,19,2.6267765304429573e-4
asv_100,1362F,120,0.00165901675606923
asv_47,1362F,293,0.00405076591273571
asv_117,1362F,70,9.677597743737212e-4
asv_775,1362F,2,2.7650279267820604e-5
asv_1337,1362F,7,9.677597743737212e-5
asv_372,1362F,35,4.838798871868606e-4
asv_28443,1362F,4,5.530055853564121e-5
asv_208,1362F,1125,0.01555328208814909
asv_84228,1362F,11,1.5207653597301333e-4
asv_730,1362F,11,1.5207653597301333e-4
asv_4678,1362F,9,1.244262567051927e-4
asv_103832,1362F,59,8.156832384007078e-4
asv_29,1362F,243,0.0033595089310402
asv_210,1362F,55,7.603826798650667e-4
asv_1365,1362F,86,0.00118896200851628
asv_49478,1362F,140,0.00193551954874744
asv_1,1362F,24,3.3180335121384727e-4
asv_14,1362F,2273,0.03142454238787812
asv_598,1362F,28,3.871039097494885e-4
asv_650,1362F,14,1.9355195487474425e-4
asv_321,1362F,787,0.0108803848918874
asv_103856,1362F,135,0.00186639385057789
asv_1331,1362F,134,0.00185256871094398
asv_412,1362F,31,4.2857932865121936e-4
asv_5914,1362F,36,4.977050268207708e-4
asv_352,1362F,23,3.1797821157993696e-4
asv_1867,1362F,18,2.488525134103854e-4
asv_2506,1362F,25,3.4562849084775757e-4
asv_355,1362F,4,5.530055853564121e-5
asv_9956,1362F,6,8.295083780346182e-5
asv_9207,1362F,103,0.00142398938229276
asv_554,1362F,41,5.668307249903224e-4
asv_180,1362F,101,0.00139633910302494
asv_1341,1362F,35,4.838798871868606e-4
asv_36,1362F,1,1.3825139633910302e-5
asv_816,1362F,26,3.594536304816679e-4
asv_1669,1362F,11,1.5207653597301333e-4
asv_105,1362F,365,0.00504617596637726
asv_249,1362F,3,4.147541890173091e-5
asv_21,1362F,234,0.00323508267433501
asv_103950,1362F,74,0.00102306033290936
asv_1444,1362F,27,3.732787701155782e-4
asv_3955,1362F,59,8.156832384007078e-4
asv_5915,1362F,13,1.7972681524083394e-4
asv_298,1362F,52,7.189072609633358e-4
asv_1459,1362F,20,2.7650279267820604e-4
asv_237,1362F,52,7.189072609633358e-4
asv_3406,1362F,22,3.0415307194602665e-4
asv_1925,1362F,42,5.806558646242327e-4
asv_3391,1362F,41,5.668307249903224e-4
asv_104036,1362F,39,5.391804457225018e-4
asv_25,1362F,1062,0.01468229829121274
asv_104047,1362F,35,4.838798871868606e-4
asv_5434,1362F,34,4.700547475529503e-4
asv_1475,1362F,6659,0.09206160482220872
asv_5867,1362F,32,4.4240446828512967e-4
asv_98,1362F,60,8.295083780346181e-4
asv_272,1362F,31,4.2857932865121936e-4
asv_52,1362F,133,0.00183874357131007
asv_104076,1362F,30,4.1475418901730905e-4
asv_13498,1362F,29,4.009290493833987e-4
asv_14298,1362F,28,3.871039097494885e-4
asv_59,1362F,65,8.986340762041696e-4
asv_1096,1362F,836,0.01155781673394901
asv_637,1362F,25,3.4562849084775757e-4
asv_337,1362F,4,5.530055853564121e-5
asv_131,1362F,2890,0.03995465354200078
asv_4454,1362F,1,1.3825139633910302e-5
asv_35,1362F,431,0.00595863518221534
asv_6002,1362F,5,6.912569816955151e-5
asv_69,1362F,1225,0.01693579605154012
asv_64412,1362F,1,1.3825139633910302e-5
asv_8119,1362F,18,2.488525134103854e-4
asv_26503,1362F,16,2.2120223414256483e-4
asv_133,1362F,3214,0.04443399878338771
asv_20,1362F,43,5.94481004258143e-4
asv_18832,1362F,13,1.7972681524083394e-4
asv_710,1362F,12,1.6590167560692363e-4
asv_24,1362F,182,0.00251617541337167
asv_10,1362F,66,9.1245921583808e-4
asv_21159,1362F,11,1.5207653597301333e-4
asv_39,1362F,13,1.7972681524083394e-4
asv_5084,1362F,1808,0.02499585245810982
asv_58471,1362F,8,1.1060111707128242e-4
asv_46117,1362F,8,1.1060111707128242e-4
asv_123,1362F,31,4.2857932865121936e-4
asv_5972,1362F,7,9.677597743737212e-5
asv_153,1362F,3745,0.05177514792899408
asv_966,1362F,6,8.295083780346182e-5
asv_7935,1362F,6,8.295083780346182e-5
asv_101,1362F,114,0.00157606591826577
asv_330,1362F,7,9.677597743737212e-5
asv_267,1362F,2431,0.03360891445003594
asv_72,1362F,87,0.00120278714815019
asv_55,1362F,87,0.00120278714815019
asv_104420,1362F,1,1.3825139633910302e-5
asv_148,1362F,1972,0.02726317535807111
asv_2,1364D,208,0.00417528153040126
asv_27,1364D,7571,0.15197623301282695
asv_51,1364D,239,0.00479755906618222
asv_90,1364D,90,0.00180661220065439
asv_794,1364D,244,0.00489792641066302
asv_34,1364D,3283,0.0659011983860931
asv_22,1364D,6,1.2044081337695968e-4
asv_43,1364D,3221,0.06465664331453118
asv_528,1364D,69,0.00138506935383503
asv_610,1364D,561,0.01126121605074573
asv_31,1364D,27,5.419836601963185e-4
asv_56,1364D,4412,0.08856414476985768
asv_437,1364D,17,3.4124897123471906e-4
asv_492,1364D,4,8.029387558463978e-5
asv_2485,1364D,53,0.00106389385149647
asv_7358,1364D,115,0.00230844892305839
asv_28334,1364D,104,0.00208764076520063
asv_484,1364D,369,0.00740711002268302
asv_512,1364D,351,0.00704578758255214
asv_545,1364D,29,5.821305979886385e-4
asv_17109,1364D,76,0.00152558363610815
asv_104,1364D,5,1.0036734448079972e-4
asv_368,1364D,41,8.230122247425577e-4
asv_474,1364D,4,8.029387558463978e-5
asv_3951,1364D,8,1.6058775116927957e-4
asv_3,1364D,5483,0.11006282995764498
asv_63,1364D,17,3.4124897123471906e-4
asv_120,1364D,66,0.00132484894714655
asv_585,1364D,89,0.00178653873175823
asv_147,1364D,81,0.00162595098058895
asv_3794,1364D,17,3.4124897123471906e-4
asv_56438,1364D,54,0.00108396732039263
asv_605,1364D,16,3.2117550233855914e-4
asv_1302,1364D,101,0.00202742035851215
asv_313,1364D,90,0.00180661220065439
asv_27149,1364D,128,0.00256940401870847
asv_341,1364D,33,6.624244735732782e-4
asv_346,1364D,36,7.226448802617581e-4
asv_5506,1364D,2,4.014693779231989e-5
asv_103714,1364D,4,8.029387558463978e-5
asv_190,1364D,644,0.012927313969127
asv_1636,1364D,18,3.6132244013087903e-4
asv_856,1364D,11,2.208081578577594e-4
asv_4,1364D,14488,0.2908244173675653
asv_12823,1364D,9,1.8066122006543951e-4
asv_88,1364D,4,8.029387558463978e-5
asv_16157,1364D,29,5.821305979886385e-4
asv_64,1364D,1156,0.02320493004396089
asv_614,1364D,12,2.4088162675391935e-4
asv_16329,1364D,64,0.00128470200935423
asv_3854,1364D,83,0.00166609791838127
asv_775,1364D,11,2.208081578577594e-4
asv_27606,1364D,1,2.0073468896159943e-5
asv_60,1364D,44,8.832326314310376e-4
asv_2738,1364D,5,1.0036734448079972e-4
asv_730,1364D,1,2.0073468896159943e-5
asv_59075,1364D,1,2.0073468896159943e-5
asv_179,1364D,56,0.00112411425818495
asv_1,1364D,20,4.014693779231989e-4
asv_8,1364D,798,0.01601862817913563
asv_1867,1364D,1,2.0073468896159943e-5
asv_355,1364D,22,4.416163157155188e-4
asv_531,1364D,4,8.029387558463978e-5
asv_36,1364D,65,0.00130477547825039
asv_728,1364D,10,2.0073468896159943e-4
asv_249,1364D,16,3.2117550233855914e-4
asv_334,1364D,17,3.4124897123471906e-4
asv_21,1364D,1930,0.0387417949695887
asv_1773,1364D,7,1.4051428227311962e-4
asv_5799,1364D,952,0.01910994238914426
asv_103972,1364D,63,0.00126462854045807
asv_8142,1364D,3,6.022040668847984e-5
asv_324,1364D,58,0.00116426119597727
asv_2353,1364D,6,1.2044081337695968e-4
asv_17185,1364D,31,6.222775357809583e-4
asv_12877,1364D,2,4.014693779231989e-5
asv_25,1364D,257,0.0051588815063131
asv_967,1364D,6,1.2044081337695968e-4
asv_667,1364D,8,1.6058775116927957e-4
asv_57204,1364D,14,2.8102856454623925e-4
asv_98,1364D,361,0.00724652227151374
asv_74538,1364D,1,2.0073468896159943e-5
asv_104103,1364D,2,4.014693779231989e-5
asv_42,1364D,31,6.222775357809583e-4
asv_69,1364D,602,0.01208422827548828
asv_26552,1364D,3,6.022040668847984e-5
asv_317,1364D,21,4.215428468193589e-4
asv_617,1364D,135,0.00270991830098159
asv_104180,1364D,3,6.022040668847984e-5
asv_13,1364D,62,0.00124455507156191
asv_735,1364D,9,1.8066122006543951e-4
asv_123,1364D,205,0.00411506112371278
asv_330,1364D,19,3.8139590902703895e-4
asv_434,1364D,59,0.00118433466487343
asv_78,1364D,53,0.00106389385149647
asv_2,1364F,17,6.16992704968606e-4
asv_27,1364F,15,5.444053279134759e-4
asv_90,1364F,415,0.01506188073893949
asv_34,1364F,234,0.00849272311545022
asv_43,1364F,458,0.01662250934562479
asv_528,1364F,118,0.00428265524625267
asv_56,1364F,11,3.992305738032157e-4
asv_2485,1364F,422,0.01531593655863245
asv_56207,1364F,81,0.00293978877073276
asv_66447,1364F,274,0.00994447065655282
asv_4612,1364F,2,7.258737705513011e-5
asv_484,1364F,66,0.00239538344281929
asv_545,1364F,112,0.00406489311508728
asv_3,1364F,3140,0.11396218197655428
asv_63,1364F,134,0.00486335426269371
asv_585,1364F,10,3.6293688527565054e-4
asv_605,1364F,74,0.00268573295103981
asv_1772,1364F,12,4.355242623307807e-4
asv_4415,1364F,3,1.0888106558269518e-4
asv_346,1364F,28,0.00101622327877182
asv_5506,1364F,3,1.0888106558269518e-4
asv_103714,1364F,56,0.00203244655754364
asv_190,1364F,34,0.00123398540993721
asv_856,1364F,14,5.081116393859108e-4
asv_103731,1364F,21,7.621674590788662e-4
asv_122,1364F,19,6.895800820237361e-4
asv_4,1364F,1120,0.04064893115087286
asv_32,1364F,4,1.4517475411026022e-4
asv_12823,1364F,50,0.00181468442637825
asv_88,1364F,50,0.00181468442637825
asv_614,1364F,19,6.895800820237361e-4
asv_100,1364F,7,2.540558196929554e-4
asv_47,1364F,3,1.0888106558269518e-4
asv_775,1364F,9,3.266431967480855e-4
asv_60,1364F,83,0.00301237614778789
asv_23049,1364F,89,0.00323013827895329
asv_28443,1364F,29,0.00105251696729938
asv_2738,1364F,5,1.8146844263782527e-4
asv_730,1364F,25,9.073422131891264e-4
asv_1,1364F,24,8.710485246615614e-4
asv_79216,1364F,24,8.710485246615614e-4
asv_412,1364F,8,2.9034950822052043e-4
asv_8,1364F,10,3.6293688527565054e-4
asv_531,1364F,4,1.4517475411026022e-4
asv_112,1364F,30,0.00108881065582695
asv_648,1364F,9,3.266431967480855e-4
asv_105,1364F,14,5.081116393859108e-4
asv_249,1364F,211,0.00765796827931622
asv_21,1364F,258,0.00936377164011178
asv_8142,1364F,2,7.258737705513011e-5
asv_324,1364F,38,0.00137916016404747
